word,wordtype,origin,meaning_number,meaning
ಮದಗ,noun,ದೇ ,2,ಕೋಡಿ
ಮದಗ,noun,ದೇ ,3,"ಕೆರೆ, ಕೊಳ, ತಟಾಕ"
ಮದನ,noun,ಸಂ ,1,"ಕಾಮ, ವಿಷಯಾಸಕ್ತಿ"
ಮದನ,noun,ಸಂ ,2,"ಕಾಮ, ಮನ್ಮಥ"
ಮದನ,noun,ಸಂ ,3,"ದತ್ತೂರ ಗಿಡ, ಉಮ್ಮತ್ತ"
ಮದಿಪು,noun,ದೇ ,1,"ಗೌರವ, ಮರ್ಯಾದೆ"
ಮದಿಪು,noun,ದೇ ,2,ಬೆಲೆ
ಮದಿಲು,noun,ದೇ ,1,ಗೋಡೆ
ಮದಿಲು,noun,ದೇ ,2,"ಪೌಳಿ, ಪ್ರಾಕಾರ"
ಮದಿಸು,verb,<ಸಂ. ಮದ + ಇಸು ,1,"ಮತ್ತಿನಿಂದ ಕೂಡಿರು, ಅಮಲೇರು"
ಮದಿಸು,verb,<ಸಂ. ಮದ + ಇಸು ,2,"ಗರ್ವಿಸು, ಅಹಂಕಾರಪಡು"
ಮದೋನ್ಮತ್ತ,noun,ಸಂ ,1,"ಅಮಲೇರಿದವನು, ಮತ್ತೇರಿದವನು"
ಮದೋನ್ಮತ್ತ,noun,ಸಂ ,2,"ಗರ್ವಿಷ್ಠ, ಅಹಂಕಾರಿ"
ಮದೋನ್ಮತ್ತ,adjective,ಸಂ ,1,ಮದ್ಯಪಾನದಿಂದ ಅಮಲೇರಿದ
ಮದೋನ್ಮತ್ತ,adjective,ಸಂ ,2,ಗರ್ವದಿಂದ ಅವಿವೇಕಿಯಾದ
ಮದೋನ್ಮತ್ತ,adjective,ಸಂ ,3,ಆನೆಯು ಮದ ಜಲ ಹೊಮ್ಮುವುದರಿಂದ ಹುಚ್ಚೆದ್ದ
ಮದ್ಗು,noun,ಸಂ ,1,"ಒಂದು ಬಗೆಯ ಕಾಗೆ, ನೀರು ಕಾಗೆ"
ಮದ್ಗು,noun,ಸಂ ,2,"ಒಂದು ಬಗೆಯ ಮೀನು, ಹೆಮ್ಮೀನು"
ಮದ್ದಿಕ್ಕು,verb,<ದೇ. ಮದ್ದು + ಇಕ್ಕು ,1,ವಶೀ ಕರಣದ ಔಷಧವನ್ನು ಉಪಯೋಗಿಸಿ ಮರುಳುಗೊಳಿಸು
ಮದ್ದಿಕ್ಕು,verb,<ದೇ. ಮದ್ದು + ಇಕ್ಕು ,2,"ವಿಷಹಾಕು, ಕೈಮಸಕವನ್ನು ಹಾಕು"
ಮದ್ದು,noun,<ದೇ. ಮರ್ದು ,1,ಔಷಧ
ಮದ್ದು,noun,<ದೇ. ಮರ್ದು ,2,"ಆಹಾರದೊಡನೆ ಬೆರಸಿ ಕೊಡುವ ವಿಷ, ಕೈ ಮಸಕು"
ಮದ್ದು,noun,<ದೇ. ಮರ್ದು ,3,"ನಿವಾರಣೋಪಾಯ, ಪರಿಹಾರ"
ಮದ್ದು,noun,<ದೇ. ಮರ್ದು ,4,ವಶೀ ಕರಣ ಸಾಧನ
ಮದ್ದು,noun,<ದೇ. ಮರ್ದು ,5,"ಚರೆ ಮುಂ. ಅಗ್ನಿಸ್ಫೋಟಕ, ಸಿಡಿ ಮದ್ದು"
ಮದ್ದು,noun,<ದೇ. ಮರ್ದು ,6,ಪಟಾಕಿ
ಮಧು,noun,ಸಂ ,1,ಜೇನುತುಪ್ಪ
ಮಧು,noun,ಸಂ ,2,"ಹೂವಿನ ರಸ, ಮಕರಂದ"
ಮಧು,noun,ಸಂ ,3,ಮಾದಕ ಪಾನೀಯ
ಮಧು,noun,ಸಂ ,4,ವಸಂತಋತು
ಮಧು,noun,ಸಂ ,5,ಚೈತ್ರಮಾಸ
ಮಧು,noun,ಸಂ ,6,ಒಬ್ಬ ರಾಕ್ಷಸನ ಹೆಸರು
ಮಧು,noun,ಸಂ ,7,"ಸವಿ, ಮಾಧುರ್ಯ"
ಮಧುರ,noun,ಸಂ ,1,"ಸಿಹಿಯಾದುದು, ಸವಿಯಾದುದು"
ಮಧುರ,noun,ಸಂ ,2,ರಸದಾಳಿ ಕಬ್ಬು
ಮಧುರ,noun,ಸಂ ,3,ಕಾವ್ಯದ ಹತ್ತು ಗುಣಗಳಲ್ಲಿ ಒಂದು
ಮಧುರ,adjective,ಸಂ ,1,"ಸಿಹಿಯಾದ, ಸವಿಯಾದ"
ಮಧುರ,adjective,ಸಂ ,2,"ಇಂಪಾದ, ಕರ್ಣಾನಂದಕರವಾದ"
ಮಧ್ಯ,noun,ಸಂ ,1,ನಡುವಿನ ಭಾಗ
ಮಧ್ಯ,noun,ಸಂ ,2,"ದೇಹದ ಮಧ್ಯಭಾಗ, ಸೊಂಟ"
ಮಧ್ಯ,adjective,ಸಂ ,1,"ನಡುವಿನ, ನಡುವೆ ಇರುವ"
ಮಧ್ಯ,adjective,ಸಂ ,2,"ನಡುತರದ, ಮಧ್ಯಮ ತರಗತಿಯ"
ಮಧ್ಯಮ,noun,ಸಂ ,1,"ದೇಹದ ಮಧ್ಯಭಾಗ, ಸೊಂಟ"
ಮಧ್ಯಮ,noun,ಸಂ ,2,"ನಡುವೆ ಇರುವುದು, ನಡುವಿನದು"
ಮಧ್ಯಮ,noun,ಸಂ ,3,"ಕಳಪೆಯಲ್ಲದುದು, ಸಾಧಾರಣವಾದುದು"
ಮಧ್ಯಮ,noun,ಸಂ ,4,"ಕುಂತೀ ಪುತ್ರರಲ್ಲಿ ನಡುವಿನವನು, ಭೀಮ"
ಮಧ್ಯಮ,noun,ಸಂ ,5,ಸಂಗೀತದ ಸಪ್ತ ಸ್ವರಗಳಲ್ಲಿ ಒಂದು
ಮಧ್ಯಮ,adjective,ಸಂ ,1,"ನಡುವೆ ಇರುವ, ನಡುವಿನ"
ಮಧ್ಯಮ,adjective,ಸಂ ,2,"ಸಾಧಾರಣವಾದ, ನಡುತರದ"
ಮಧ್ಯಮೆ,noun,<ಸಂ. ಮಧ್ಯಮಾ ,1,"ನಡುಬೆರಳು, ಮಧ್ಯದ ಬೆರಳು"
ಮಧ್ಯಮೆ,noun,<ಸಂ. ಮಧ್ಯಮಾ ,2,ವಿವಾಹಯೋಗ್ಯಳಾದ ಮೈನೆರೆದ ಹೆಣ್ಣು
ಮಧ್ಯಸ್ಥ,noun,ಸಂ ,1,"ಯಾವ ಪಕ್ಷಕ್ಕೂ ಸೇರದವನು, ತಟಸ್ಥ"
ಮಧ್ಯಸ್ಥ,noun,ಸಂ ,2,ಮಧ್ಯದಲ್ಲಿ ನೆಲಸಿರುವವನು
ಮಧ್ಯಸ್ಥ,noun,ಸಂ ,3,ವಾದಿ ಪ್ರತಿವಾದಿಗಳ ನಡುವೆ ವ್ಯವಹರಿಸುವವನು
ಮಧ್ಯಸ್ಥ,adjective,ಸಂ ,1,ಮಧ್ಯದಲ್ಲಿರುವ
ಮಧ್ಯಸ್ಥ,adjective,ಸಂ ,2,"ಮಂದವಾದ, ಕ್ಷೀಣವಾದ"
ಮಧ್ಯೆ,noun,<ಸಂ. ಮಧ್ಯಾ ,1,"ನಾಯಿಕೆಯರಲ್ಲಿ ಒಂದು ಬಗೆ, ನಡುಹರೆಯದ ಹೆಂಗಸು"
ಮಧ್ಯೆ,noun,<ಸಂ. ಮಧ್ಯಾ ,2,"ಮಧ್ಯ ವೇಗಿನಿ, ಸುರತದಲ್ಲಿ ಮಧ್ಯವೇಗಾಸಕ್ತಿಯುಳ್ಳವಳು"
ಮನ,noun,<ಸಂ. ಮನಸ್ ,1,"ಮನಸ್ಸು, ಅಂತ ರಂಗ, ಚಿತ್ತ"
ಮನ,noun,<ಸಂ. ಮನಸ್ ,2,"ಇಷ್ಟ, ಅಪೇಕ್ಷೆ"
ಮನ,noun,<ಸಂ. ಮನಸ್ ,3,ಬುದ್ಧಿ
ಮನ,noun,<ಸಂ. ಮನಸ್ ,4,"ಉದ್ದೇಶ, ಆಶಯ"
ಮನ,noun,<ಸಂ. ಮನಸ್ ,5,ಆಸಕ್ತಿ
ಮನವಿ,noun,ತೆಲು ,1,"ಕೇಳಿಕೆ, ಬೇಡಿಕೆ"
ಮನವಿ,noun,ತೆಲು ,2,"ಲಿಖಿತದ ಮೂಲಕ ಮಾಡಿಕೊಳ್ಳುವ ಅರ್ಜಿ, ಅರಿಕೆ"
ಮನಸ್ತಾಪ,noun,ಸಂ ,1,"ಮನಸ್ಸಿನ ತಳಮಳ, ವ್ಯಥೆ"
ಮನಸ್ತಾಪ,noun,ಸಂ ,2,"ದ್ವೇಷ, ಹಗೆತನ"
ಮನಸ್ತಾಪ,noun,ಸಂ ,3,ವೈಮನಸ್ಯ
ಮನಸ್ತಾಪ,noun,ಸಂ ,4,"ವಿರಹದ ನೋವು, ಬೇನೆ"
ಮನಸ್ಸು,noun,<ಸಂ. ಮನಸ್ ,1,"ಚಿತ್ತ, ಬುದ್ಧಿ"
ಮನಸ್ಸು,noun,<ಸಂ. ಮನಸ್ ,2,"ಆಸೆ, ಅಪೇಕ್ಷೆ"
ಮನಸ್ಸು,noun,<ಸಂ. ಮನಸ್ ,3,"ಗಮನ, ಆಸಕ್ತಿ"
ಮನಸ್ಸು,noun,<ಸಂ. ಮನಸ್ ,4,"ಅಂತಃಕರಣ, ಜ್ಞಾನೇಂದ್ರಿಯ"
ಮನೀಷೆ,noun,<ಸಂ. ಮನೀಷಾ ,1,"ತಿಳಿವಳಿಕೆ, ಅರಿವು"
ಮನೀಷೆ,noun,<ಸಂ. ಮನೀಷಾ ,2,"ಆಸೆ, ಅಪೇಕ್ಷೆ"
ಮನೀಷೆ,noun,<ಸಂ. ಮನೀಷಾ ,3,"ಆಲೋಚನೆ, ಉದ್ದೇಶ"
ಮನು,noun,ಸಂ ,1,ಮಂತ್ರ
ಮನು,noun,ಸಂ ,2,ಮನುಷ್ಯ ಕುಲದ ಮೂಲಪುರುಷ
ಮನು,noun,ಸಂ ,3,ಬ್ರಹ್ಮನ ಹದಿನಾಲ್ಕು ಜನ ಮಾನಸಪುತ್ರರಲ್ಲಿ ಪ್ರತಿಯೊಬ್ಬ
ಮನು,noun,ಸಂ ,4,ಹದಿನಾಲ್ಕು ಎಂಬ ಸಂಖ್ಯೆಯ ಸಂಕೇತ
ಮನೆ,noun,ದೇ ,1,"ಬೀಡು, ಆಶ್ರಯಸ್ಥಾನ, ವಾಸಸ್ಥಳ"
ಮನೆ,noun,ದೇ ,2,"ವಂಶ, ಮನೆತನ"
ಮನೆ,noun,ದೇ ,3,"ಕುಟುಂಬ, ಸಂಸಾರ"
ಮನೆತನ,noun,<ಮನೆ + ತನ ,1,"ಕುಲ, ವಂಶ"
ಮನೆತನ,noun,<ಮನೆ + ತನ ,2,"ಸಂಸಾರ, ಗೃಹಕೃತ್ಯ"
ಮನೆಮಾತು,noun,<ಮನೆ + ತನ ,1,"ಮನೆಯಲ್ಲಿ ಆಡುವ ಭಾಷೆ, ಮಾತೃಭಾಷೆ"
ಮನೆಮಾತು,noun,<ಮನೆ + ತನ ,2,ಎಲ್ಲರಿಗೂ ತಿಳಿದ ವಿಷಯ
ಮನೆವಾಳ್ತನ,noun,<ದೇ. ಮನೆವಾೞ + ತನ ,1,"ಮನೆಯ ನಿರ್ವಹಣೆ, ಸಂಸಾರದ ಜವಾಬ್ದಾರಿ"
ಮನೆವಾಳ್ತನ,noun,<ದೇ. ಮನೆವಾೞ + ತನ ,2,ಅಳಿಯನನ್ನು ಮನೆಯಲ್ಲಿಯೇ ಇಟ್ಟುಕೊಳ್ಳುವುದು
ಮನೋಹರ,noun,ಸಂ ,1,"ಸುಂದರವಾದುದು, ಸೊಗಸಾದುದು"
ಮನೋಹರ,noun,ಸಂ ,2,"ಚೆಲುವ, ಸುಂದರ"
ಮನೋಹರ,noun,ಸಂ ,3,"ಕಡಲೆಹಿಟ್ಟು ಬೆಲ್ಲಗಳಿಂದ ತಯಾರಿಸುವ ಒಂದು ಬಗೆಯ ತಿನಿಸು, ಬೂಂದಿ"
ಮನೋಹರಿ,noun,ಸಂ ,1,"ಚೆಲುವೆ, ಸುಂದರಿ"
ಮನೋಹರಿ,noun,ಸಂ ,2,"ಹೆಂಡತಿ, ಪತ್ನಿ"
ಮನ್ನಣೆ,noun,<ಸಂ. ಮಾನನ ,1,"ಗೌರವ, ಮರ್ಯಾದೆ"
ಮನ್ನಣೆ,noun,<ಸಂ. ಮಾನನ ,2,"ರಿಯಾಯಿತಿ, ಮಾನ್ಯ"
ಮನ್ನಾ,noun,<ಅರ. ಮನ್‌ಅ ,1,"ಅಡ್ಡಿ, ಪ್ರತಿಬಂಧ"
ಮನ್ನಾ,noun,<ಅರ. ಮನ್‌ಅ ,2,"ವಿನಾಯಿತಿ, ರದ್ದು"
ಮನ್ನಿಸು,verb,<ಮನ್ನಣೆ + ಇಸು ,1,"ಗೌರವಿಸು, ಮರ್ಯಾದೆ ಮಾಡು"
ಮನ್ನಿಸು,verb,<ಮನ್ನಣೆ + ಇಸು ,2,"ದುಃಖ, ಕೋಪ ಮೊ.ವನ್ನು ಶಮನಗೊಳಿಸು, ಸಮಾಧಾನ ಮಾಡು"
ಮನ್ನಿಸು,verb,<ಮನ್ನಣೆ + ಇಸು ,3,"ತಪ್ಪನ್ನು ಗಣಿಸದಿರು, ಕ್ಷಮಿಸು"
ಮನ್ನಿಸು,verb,<ಮನ್ನಣೆ + ಇಸು ,4,"ಒಪ್ಪು, ಅಂಗೀಕರಿಸು"
ಮನ್ನಿಸು,verb,<ಮನ್ನಣೆ + ಇಸು ,5,"ದಯಪಾಲಿಸು, ಅನುಗ್ರಹಿಸು"
ಮನ್ಮಥ,noun,ಸಂ ,1,"ಕಾಮ, ಅನಂಗ"
ಮನ್ಮಥ,noun,ಸಂ ,2,ಅರುವತ್ತು ಸಂವತ್ಸರಗಳಲ್ಲಿ ಒಂದು
ಮನ್ಮಥ,noun,ಸಂ ,3,ಬೆಳವಲ ಮರ
ಮನ್ಯು,noun,ಸಂ ,1,"ಕೋಪ, ಸಿಟ್ಟು"
ಮನ್ಯು,noun,ಸಂ ,2,"ದುಃಖ, ಅಳಲು"
ಮನ್ವಂತರ,noun,ಸಂ ,1,ಪುರಾಣಗಳಲ್ಲಿ ಹೇಳಿರುವ ಹದಿನಾಲ್ಕು ಮನುಗಳಲ್ಲಿ ಪ್ರತಿಯೊಬ್ಬ ಮನುವಿನ ಆಳ್ವಿಕೆಯ ಕಾಲ
ಮನ್ವಂತರ,noun,ಸಂ ,2,"ಪರಿವರ್ತನೆಯ ಕಾಲ, ಹೊಸಯುಗ"
ಮಬ್ಬು,noun,<ದೇ. ಮರ್ವು ,1,"ನಸುಗತ್ತಲೆ, ಮಸುಕು"
ಮಬ್ಬು,noun,<ದೇ. ಮರ್ವು ,2,ಒಂದು ಬಗೆಯ ಜೂಜಿನ ಆಟ
ಮಬ್ಬು,noun,<ದೇ. ಮರ್ವು ,3,"ಮಂಕ, ತಿಳಿಗೇಡಿ"
ಮಮಕಾರ,noun,ಸಂ ,1,"ನನ್ನದೆಂಬ ಭಾವನೆ, ಸ್ವಾರ್ಥಪರತೆ"
ಮಮಕಾರ,noun,ಸಂ ,2,"ಅಹಂಕಾರ, ಗರ್ವ"
ಮಮಕಾರ,noun,ಸಂ ,3,"ಮೋಹ, ಪ್ರೀತಿ, ವಾತ್ಸಲ್ಯ"
ಮಯ,noun,ಸಂ ,1,ರಾಕ್ಷಸರ ಶಿಲ್ಪಿ
ಮಯ,noun,ಸಂ ,2,ಒಂಟೆ
ಮಯ,noun,ಸಂ ,3,ಕುದುರೆ
ಮಯ,noun,ಸಂ ,4,ಹೇಸರಗತ್ತೆ
ಮಯ,noun,ಸಂ ,5,"ತುಂಬಿರುವುದು, ವ್ಯಾಪಿಸಿರುವುದು"
ಮಯಣ,noun,<ಸಂ. ಮದನ ,1,"ಜೇನುಹುಟ್ಟಿನಿಂದ ಸಿಗುವ ಒಂದು ಬಗೆಯ ಅಂಟುದ್ರವ್ಯ, ಮೇಣ"
ಮಯಣ,noun,<ಸಂ. ಮದನ ,2,"ಧಾನ್ಯಗಳಿಂದ, ಹಿಟ್ಟು ಮೊ.ವುಗಳಿಂದ ತಯಾರಿಸುವ ಒಂದು ಬಗೆಯ ಅಂಟುದ್ರವ್ಯ, ಸರಿ"
ಮಯಣ,noun,<ಸಂ. ಮದನ ,3,ಮನ್ಮಥ
ಮಯಣ,noun,<ಸಂ. ಮದನ ,4,"ಒಂದು ಬಗೆಯ ಹಕ್ಕಿ, ಮೈನಾ"
ಮಯೂಖ,noun,ಸಂ ,1,"ಕಿರಣ, ರಶ್ಮಿ"
ಮಯೂಖ,noun,ಸಂ ,2,"ಕಾಂತಿ, ಹೊಳಪು"
ಮಯೂಖ,noun,ಸಂ ,3,"ಉರಿ, ಜ್ವಾಲೆ"
ಮಯೂರ,noun,ಸಂ ,1,ನವಿಲು
ಮಯೂರ,noun,ಸಂ ,2,ದೇವತೆಗಳಲ್ಲಿ ಒಂದು ಪಂಗಡ
ಮಯೂರ,noun,ಸಂ ,3,"ಓಮ, ಅಜವಾನ"
ಮಯೂರ,noun,ಸಂ ,4,ಉತ್ತರಣೆ ಗಿಡ
ಮಯ್ಮೆ,noun,<ಸಂ. ಮಹಿಮನ್ <ಮಹಿಮ ,1,"ಶ್ರೇಷ್ಠತೆ, ಹಿರಿಮೆ, ಮಹಿಮೆ"
ಮಯ್ಮೆ,noun,<ಸಂ. ಮಹಿಮನ್ <ಮಹಿಮ ,2,"ಗಾಬರಿ, ಗೊಂದಲ"
ಮರ,noun,ದೇ ,1,"ವೃಕ್ಷ, ತರು"
ಮರ,noun,ದೇ ,2,"ಸಾಮಾನುಗಳನ್ನು ಮಾಡಲು ಬಳಸುವ ವೃಕ್ಷದ ತುಂಡು, ಚೌಬೀನೆ, ದಿಮ್ಮಿ; + ಸಂಬಂಧ ಎಲ್ಲಿ ಸಂಬಂಧ ಸ್ಪಷ್ಟವಾಗಿಲ್ಲವೋ ಅದನ್ನು ವರ್ಣಿಸಲು ಉಪಯೋಗಿಸುವ ಶಬ್ದ"
ಮರ,adjective,ದೇ ,1,"ಒರಟಾದ, ಬಿರುಸಾದ"
ಮರ,adjective,ದೇ ,2,ದೊಡ್ಡ
ಮರ,adjective,ದೇ ,3,ದಟ್ಟವಾದ
ಮರಣ,noun,ಸಂ ,1,"ಜೀವಹೋಗುವಿಕೆ, ಸಾವು"
ಮರಣ,noun,ಸಂ ,2,ಒಂದು ಬಗೆಯ ವಿಷ
ಮರಣಶಾಸನ,noun,ಸಂ ,1,ಸಾಯಿಸಲು ನೀಡುವ ಅಪ್ಪಣೆ
ಮರಣಶಾಸನ,noun,ಸಂ ,2,"ಉಯಿಲು, ಮೃತ್ಯುಪತ್ರ"
ಮರಳಿಸು,verb,<ದೇ. ಮರಳು + ಇಸು ,1,ಹಿಂತಿರುಗಿಸು
ಮರಳಿಸು,verb,<ದೇ. ಮರಳು + ಇಸು ,2,"ಸುತ್ತಿಸು, ತಿರುಗಿಸು"
ಮರಳಿಸು,verb,<ದೇ. ಮರಳು + ಇಸು ,3,ನೀರು ಮೊ. ದ್ರವ ಪದಾರ್ಥಗಳನ್ನು ಕುದಿಸು
ಮರಳು,verb,ದೇ ,1,"ಹಿಂದಕ್ಕೆ ಬರು, ಹಿಂತಿರುಗು"
ಮರಳು,verb,ದೇ ,2,"ಗಿರಿಗಿರಿ ಸುತ್ತು, ತಿರುಗು"
ಮರಳು,verb,ದೇ ,3,ನೀರು ಮೊ. ದ್ರವ ಪದಾರ್ಥಗಳು ಕುದಿ
ಮರವು,noun,<ದೇ. ಮಱವು ,1,ಎಚ್ಚರವಿಲ್ಲದಿರುವ ಸ್ಥಿತಿ
ಮರವು,noun,<ದೇ. ಮಱವು ,2,ಜ್ಞಾಪಕವಿಲ್ಲದಿರುವುದು
ಮರವೆ,noun,<ಮರವು ,1,"ಮರವು, ಜ್ಞಾಪಕವಿಲ್ಲದಿರುವುದು"
ಮರವೆ,noun,<ಮರವು ,2,ನಿದ್ರಾವಸ್ಥೆ
ಮರವೆ,noun,<ಮರವು ,3,"ವಿವೇಕಶೂನ್ಯತೆ, ಅಜ್ಞಾನ"
ಮರವೆ,noun,<ಮರವು ,4,"ಭ್ರಾಂತಿ, ಭ್ರಮೆ"
ಮರವೆ,noun,<ಮರವು ,5,"ಕೆರೆಕಟ್ಟೆಗಳ ನೀರು ಹೋಗುವ ಕಂಡಿ, ತೂಬು"
ಮರಾಲ,noun,ಸಂ ,1,ಹಂಸಪಕ್ಷಿ
ಮರಾಲ,noun,ಸಂ ,2,"ಕಾಡಿಗೆ, ಅಂಜನ"
ಮರಾಳ,noun,<ಸಂ. ಮರಾಲ ,1,ಹಂಸಪಕ್ಷಿ
ಮರಾಳ,noun,<ಸಂ. ಮರಾಲ ,2,ಕುದುರೆ
ಮರಾಳ,noun,<ಸಂ. ಮರಾಲ ,3,"ಕುದುರೆಯ ಜೀನನ್ನು ಬಿಗಿಗೊಳಿಸಲು ಕಟ್ಟುವ ಪಟ್ಟಿ, ತಂಗುಪಟ್ಟಿ"
ಮರಾಳ,noun,<ಸಂ. ಮರಾಲ ,4,ಕುದುರೆಯ ಕಡಿವಾಣ
ಮರಿ,noun,<ದೇ. ಮಱ ,1,"ಪ್ರಾಣಿ, ಪಕ್ಷಿ ಮುಂ.ವುಗಳಲ್ಲಿ ಎಳೆಯದು, ಶಾಬ"
ಮರಿ,noun,<ದೇ. ಮಱ ,2,"ಕೂಸು, ಮಗು"
ಮರಿ,noun,<ದೇ. ಮಱ ,3,"ನಾಗರಹಾವು, ಸರ್ಪ"
ಮರಿ,noun,<ದೇ. ಮಱ ,4,"ಬಲಿ ಕೊಡುವ ಟಗರು, ಆಡು, ಕುರಿ ಇತ್ಯಾದಿ"
ಮರಿ,noun,<ದೇ. ಮಱ ,5,"ಚಿಕ್ಕದು, ಎಳಮೆ"
ಮರಿ,noun,<ದೇ. ಮಱ ,6,ಮಠದ ಉತ್ತರಾಧಿಕಾರಿಯಾಗುವ ಶಿಷ್ಯ
ಮರಿಯಾದೆ,noun,<ಸಂ. ಮರ್ಯಾದಾ ,1,"ಎಲ್ಲೆ, ಗಡಿ"
ಮರಿಯಾದೆ,noun,<ಸಂ. ಮರ್ಯಾದಾ ,2,"ಗೌರವ, ಮನ್ನಣೆ"
ಮರಿಯಾದೆ,noun,<ಸಂ. ಮರ್ಯಾದಾ ,3,"ಅರ್ಹತೆ, ಯೋಗ್ಯತೆ"
ಮರಿಯಾದೆ,noun,<ಸಂ. ಮರ್ಯಾದಾ ,4,"ಮಾನ್ಯ, ಕೊಡುಗೆ"
ಮರಿಯಾದೆ,noun,<ಸಂ. ಮರ್ಯಾದಾ ,5,"ಪದ್ಧತಿ, ಸಂಪ್ರದಾಯ"
ಮರಿಯಾದೆ,noun,<ಸಂ. ಮರ್ಯಾದಾ ,6,"ರೀತಿ, ತರಹ"
ಮರೀಚಿ,noun,ಸಂ ,1,"ಕಿರಣ, ರಶ್ಮಿ"
ಮರೀಚಿ,noun,ಸಂ ,2,"ಬೆಳಕು, ಕಾಂತಿ"
ಮರೀಚಿ,noun,ಸಂ ,3,"ಬಿಸಿಲುಗುದುರೆ, ಮೃಗಜಲ"
ಮರೀಚಿ,noun,ಸಂ ,4,ಜಿಪುಣ
ಮರೀಚಿ,noun,ಸಂ ,5,ಪ್ರಜಾಪತಿಗಳಲ್ಲಿ ಒಬ್ಬನ ಹೆಸರು
ಮರು,adjective,<ದೇ. ಮಱು ,1,"ಎರಡನೆಯ, ದ್ವಿತೀಯ"
ಮರು,adjective,<ದೇ. ಮಱು ,2,"ಮುಂದಿನ, ಭವಿಷ್ಯದ"
ಮರು,adjective,<ದೇ. ಮಱು ,3,"ಪ್ರತಿಯಾದ, ವಿರುದ್ಧವಾದ, ಎದುರಾದ"
ಮರುಕ,noun,<ದೇ. ಮಱುಕ ,1,"ಬೇಗುದಿ, ಅಳಲು"
ಮರುಕ,noun,<ದೇ. ಮಱುಕ ,2,"ಅಕ್ಕರೆ, ಪ್ರೀತಿ"
ಮರುಕ,noun,<ದೇ. ಮಱುಕ ,3,"ದಯೆ, ಕರುಣೆ"
ಮರುಕಳಿಸು,verb,<ದೇ. ಮಱುಕಳಿ + ಇಸು ,1,"ಪುನಃ ಕಾಣಿಸಿಕೊಳ್ಳು, ಮತ್ತೆಬರು"
ಮರುಕಳಿಸು,verb,<ದೇ. ಮಱುಕಳಿ + ಇಸು ,2,ಪುನರಾವೃತ್ತಿ ಮಾಡು
ಮರುಗು,verb,<ದೇ. ಮಱುಗು ,1,"ಹೆಣಗು, ಕಷ್ಟಪಡು, ಕೊರಗು"
ಮರುಗು,verb,<ದೇ. ಮಱುಗು ,2,"ಕನಿಕರಿಸು, ಕರುಣೆತೋರು"
ಮರುಗು,verb,<ದೇ. ಮಱುಗು ,3,"ಕುದಿ, ಮರಳು"
ಮರುತ,noun,<ಸಂ. ಮರುತ್ ,1,"ಗಾಳಿ, ವಾಯು"
ಮರುತ,noun,<ಸಂ. ಮರುತ್ ,2,"ಗಾಳಿಯ ಅಧಿದೇವತೆ, ವಾಯುದೇವ"
ಮರುಳ,noun,ದೇ ,1,"ತಿಳಿಗೇಡಿ, ದಡ್ಡ"
ಮರುಳ,noun,ದೇ ,2,"ಹುಚ್ಚ, ಮರುಳುತನ, ದಡ್ಡತನ, ಮೌಢ್ಯ"
ಮರುಳು,noun,ದೇ ,1,"ಬುದ್ಧಿಭ್ರಮೆ, ಹುಚ್ಚು"
ಮರುಳು,noun,ದೇ ,2,"ಪ್ರೀತಿ, ಮೋಹ"
ಮರುಳು,noun,ದೇ ,3,ಬುದ್ಧಿಭ್ರಮಣೆಯಾದ ವ್ಯಕ್ತಿ
ಮರುಳು,noun,ದೇ ,4,"ದಡ್ಡ, ತಿಳಿಗೇಡಿ"
ಮರುಳು,noun,ದೇ ,5,"ದೆವ್ವ, ಪಿಶಾಚಿ"
ಮರುವ,noun,ದೇ ,1,ಮರುಗ
ಮರುವ,noun,ದೇ ,2,"ದಡ್ಡ, ಮೂರ್ಖ"
ಮರುವ,noun,ದೇ ,3,"ಬಡವ, ದರಿದ್ರ"
ಮರೆ,noun,<ದೇ. ಮಱ ,1,"ಗುಟ್ಟು, ರಹಸ್ಯ"
ಮರೆ,noun,<ದೇ. ಮಱ ,2,ರಹಸ್ಯಸ್ಥಾನ
ಮರೆ,noun,<ದೇ. ಮಱ ,3,"ಹಿಂಭಾಗ, ಹಿಂಬದಿ"
ಮರೆ,noun,<ದೇ. ಮಱ ,4,"ಹೊದಿಕೆ, ಆಚ್ಛಾಧನೆ"
ಮರೆ,noun,<ದೇ. ಮಱ ,5,"ಅಡ್ಡಿ, ತಡೆ"
ಮರೆ,noun,<ದೇ. ಮಱ ,6,ಒಂದು ಬಗೆಯ ಜಿಂಕೆ
ಮರೆ,noun,<ದೇ. ಮಱ ,7,"ಆಸರೆ, ಆಶ್ರಯ"
ಮರೆ,verb,<ದೇ. ಮಱ ,1,"ನೆನಪಿನಿಂದ ದೂರ ಮಾಡು, ಜ್ಞಾಪಕದಲ್ಲಿಟ್ಟುಕೊಳ್ಳದಿರು"
ಮರೆ,verb,<ದೇ. ಮಱ ,2,ಪ್ರಜ್ಞೆಯನ್ನು ಕಳೆದುಕೊಳ್ಳು
ಮರೆ,verb,<ದೇ. ಮಱ ,3,"ಕಡೆಗಣಿಸು, ತಿರಸ್ಕರಿಸು"
ಮರೆನುಡಿ,noun,<ದೇ. ಮಱ + ನುಡಿ ,1,ಅಶರೀರವಾಣಿ
